"","ArchPolyID","SSN","Area_SSN_Coverage"
"3845",953,2479,23.95040598
"3846",949,2479,6.258725598
"3847",948,2479,122.4425449
"3848",945,2480,162.0741154
"3849",943,2481,397.7679755
"3850",944,2481,397.7679755
"3851",950,2481,397.7679755
"3852",967,2481,397.7679755
"3853",952,2482,180.4532713
"3854",954,2485,217.5169939
"3855",943,2486,138.5440736
"3856",944,2486,138.5440736
"3857",960,2486,138.5440736
"3858",940,2487,30.50776133
"3859",952,2487,31.3641162
"3860",955,2488,56.03670518
"3861",931,2489,1.534361936
"3862",965,2489,2.39410083
"3863",939,2489,600.6510226
"3864",956,2489,600.6510226
"3865",957,2489,600.6510226
"3866",962,2489,600.6510226
"3867",963,2489,600.6510226
"3868",964,2489,600.6510226
"3869",924,2489,686.757539
"3870",1060,2489,686.757539
"3871",935,2490,258.4968012
"3872",936,2490,258.4968012
"3873",957,2491,235.943175
"3874",963,2491,235.943175
"3875",947,2492,36.3467226
"3876",957,2493,39.80698534
"3877",962,2493,39.80698534
"3878",923,2494,1855.953097
"3879",946,2494,1855.953097
"3880",947,2494,1855.953097
"3881",962,2494,1855.953097
"3882",950,2495,745.3986639
"3883",951,2495,745.3986639
"3884",966,2495,745.3986639
"3885",967,2495,745.3986639
"3886",970,2495,745.3986639
"3887",926,2496,626.6418627
"3888",966,2496,626.6418627
"3889",968,2496,626.6418627
"3890",971,2496,626.6418627
"3891",972,2496,626.6418627
"3892",969,2497,317.0698044
"3893",970,2497,317.0698044
"3894",975,2497,317.0698044
"3895",959,2498,315.7203578
"3896",973,2498,315.7203578
"3897",974,2498,315.7203578
"3898",975,2498,315.7203578
"3899",959,2499,186.3521118
"3900",966,2499,186.3521118
"3901",967,2499,186.3521118
"3902",950,2500,264.8873518
"3903",966,2500,264.8873518
"3904",934,2501,11.27546884
"3905",975,2501,173.2673864
"3906",934,2502,59.21150736
"3907",973,2502,47.28991808
"3908",975,2502,47.28991808
"3909",970,2503,250.3192735
"3910",969,2504,194.9642036
"3911",971,2504,194.9642036
"3912",889,2505,2178.209186
"3913",891,2505,2178.209186
"3914",892,2505,2178.209186
"3915",893,2505,2178.209186
"3916",894,2505,2178.209186
"3917",897,2505,2178.209186
"3918",895,2506,1552.808891
"3919",896,2506,1552.808891
"3920",897,2506,1552.808891
"3921",899,2506,1552.808891
"3922",991,2506,1552.808891
"3923",921,2507,750.0043848
"3924",902,2508,3379.724747
"3925",898,2508,0.608116272
"3926",890,2509,507.3041768
"3927",891,2509,507.3041768
"3928",897,2509,507.3041768
"3929",894,2510,465.9153978
"3930",895,2510,465.9153978
"3931",896,2510,465.9153978
"3932",897,2510,465.9153978
"3933",991,2510,465.9153978
"3934",897,2511,2118.964464
"3935",898,2511,2118.964464
"3936",899,2511,2118.964464
"3937",888,2512,135.5542151
"3938",889,2512,135.5542151
"3939",897,2512,135.5542151
"3940",888,2513,509.2200878
"3941",884,2514,10.94629783
"3942",878,2514,493.5254588
"3943",887,2514,493.5254588
"3944",888,2514,493.5254588
"3945",903,2515,45.839357
"3946",903,2516,11.38477736
"3947",886,2517,160.1478946
"3948",903,2518,414.5018899
"3949",925,2519,140.9927166
"3950",976,2521,468.539294
"3951",966,2523,11.43500363
"3952",966,2524,64.01676127
"3953",926,2524,46.4621592
"3954",971,2524,46.4621592
"3955",942,2524,236.8020545
"3956",969,2524,236.8020545
"3957",971,2524,236.8020545
"3958",975,2524,236.8020545
"3959",921,2524,4.620746162
"3960",926,2525,641.878381
"3961",966,2525,641.878381
"3962",886,2526,291.6278912
"3963",942,2527,212.0460738
"3964",971,2527,212.0460738
"3965",922,2528,141.0321322
"3966",922,2529,6.366628682
"3967",933,2529,244.3786443
"3968",975,2529,244.3786443
"3969",932,2530,214.4096302
"3970",975,2530,214.4096302
"3971",932,2531,59.09934628
"3972",923,2531,12.00516978
"3973",923,2532,73.2254638
"3974",975,2534,3.29445567
"3975",931,2536,1712.947668
"3976",930,2537,1300.764956
"3977",927,2538,2947.495329
"3978",929,2539,1794.895605
"3979",929,2540,55.3595663
"3980",928,2540,1097.982454
"3981",929,2541,6.933000944
"3982",928,2541,76.08622797
"3983",927,2541,183.1846561
"3984",925,2542,1025.822085
"3985",930,2543,0.35327661
"3986",931,2543,162.6884978
"3987",930,2543,107.7872892
"3988",928,2544,167.1582453
"3989",984,2544,902.7980284
"3990",989,2544,902.7980284
"3991",925,2544,112.3687758
"3992",977,2545,584.4283319
"3993",1060,2546,368.8207955
"3994",1060,2547,3916.209049
"3995",1064,2547,3916.209049
"3996",984,2548,847.4351469
"3997",988,2548,847.4351469
"3998",985,2549,400.9570775
"3999",986,2549,400.9570775
"4000",988,2549,586.1511904
"4001",989,2549,586.1511904
"4002",985,2550,279.5445219
"4003",988,2550,878.7979977
"4004",989,2550,878.7979977
"4005",989,2551,394.6283477
"4006",989,2552,474.8368931
"4007",987,2553,459.2532601
"4008",988,2553,459.2532601
"4009",989,2553,459.2532601
"4010",912,2554,1721.179501
"4011",989,2554,1721.179501
"4012",910,2555,671.7939812
"4013",912,2555,671.7939812
"4014",989,2555,671.7939812
"4015",907,2556,690.8394174
"4016",908,2556,690.8394174
"4017",909,2556,690.8394174
"4018",910,2556,690.8394174
"4019",989,2556,690.8394174
"4020",910,2557,862.8530223
"4021",989,2557,862.8530223
"4022",989,2558,0.243689035
"4023",912,2558,23.74748585
"4024",989,2558,65.5897645
"4025",990,2559,9.33661402
"4026",989,2559,181.6128653
"4027",989,2559,51.16285567
"4028",991,2559,10.87574557
"4029",991,2559,26.92155804
"4030",911,2560,907.4429135
"4031",989,2560,907.4429135
"4032",905,2561,790.6504229
"4033",989,2561,790.6504229
"4034",904,2562,586.4233577
"4035",905,2562,586.4233577
"4036",989,2562,586.4233577
"4037",905,2563,217.6343171
"4038",906,2563,217.6343171
"4039",911,2563,217.6343171
"4040",989,2563,217.6343171
"4041",906,2564,361.3630598
"4042",908,2564,361.3630598
"4043",989,2564,361.3630598
"4044",904,2565,336.9650026
"4045",989,2565,336.9650026
"4046",989,2566,68.05931061
"4047",901,2567,592.254421
"4048",907,2567,592.254421
"4049",989,2567,592.254421
"4050",989,2568,51.93972698
"4051",904,2568,32.23398236
"4052",989,2568,32.23398236
"4053",903,2568,0.051882769
"4054",903,2568,9.00746417
"4055",902,2568,0.00892717
"4056",909,2569,34.96840119
"4057",907,2569,53.98152602
"4058",991,2570,837.6037743
"4059",991,2571,48.65466999
"4060",900,2571,872.3684882
"4061",901,2571,872.3684882
"4062",907,2571,872.3684882
"4063",899,2571,232.9869882
"4064",899,2572,1172.33558
"4065",991,2572,1172.33558
"4066",991,2573,637.8804334
"4067",990,2574,826.5542109
"4068",990,2575,477.2790221
"4069",991,2575,477.2790221
"4070",990,2576,471.4301327
"4071",992,2576,471.4301327
"4072",984,2577,154.0107229
"4073",988,2577,154.0107229
"4074",989,2577,154.0107229
"4075",989,2578,436.3090695
"4076",987,2579,838.5926363
"4077",988,2579,838.5926363
"4078",987,2580,6.707698222
"4079",989,2580,1007.949864
"4080",992,2580,1007.949864
"4081",992,2581,1091.254736
"4082",992,2582,617.8954398
"4083",993,2582,617.8954398
"4084",1520,2583,48947.47261
"4085",1525,2584,548.5698636
"4086",1527,2584,548.5698636
"4087",987,2586,49.5625354
"4088",988,2586,49.5625354
"4089",992,2586,3016.872934
"4090",993,2586,3016.872934
"4091",1531,2586,3016.872934
"4092",1519,2587,3226.814395
"4093",1523,2588,435.4762133
"4094",1523,2590,27.58306454
"4095",1525,2591,12.18144894
"4096",1550,2593,27.90905018
"4097",1548,2593,25.53977626
"4098",1547,2593,26.19292042
"4099",1545,2593,19.48971203
"4100",988,2593,90.52912804
"4101",1514,2594,43.48250227
"4102",1515,2594,330.5728954
"4103",1551,2595,16.06180735
"4104",1549,2595,18.61699791
"4105",1546,2595,19.30806345
"4106",1544,2595,16.5091828
"4107",988,2595,101.5849276
"4108",982,2595,121.3570237
"4109",988,2595,121.3570237
"4110",929,2595,80.27774738
"4111",928,2595,90.03963159
"4112",984,2595,16.74976953
"4113",982,2596,846.1580749
"4114",988,2596,846.1580749
"4115",983,2597,281.719792
"4116",988,2597,281.719792
"4117",981,2598,967.8476979
"4118",983,2598,967.8476979
"4119",988,2598,967.8476979
"4120",988,2599,168.4383852
"4121",980,2600,334.3183147
"4122",981,2600,334.3183147
"4123",988,2600,334.3183147
"4124",980,2601,391.7522047
"4125",981,2601,391.7522047
"4126",988,2601,391.7522047
"4127",979,2602,1735.254719
"4128",980,2602,1735.254719
"4129",988,2602,1735.254719
"4130",978,2603,1135.235049
"4131",979,2603,1135.235049
"4132",988,2603,1135.235049
"4133",978,2604,1210.624861
"4134",988,2604,1210.624861
"4135",978,2605,850.5736892
"4136",988,2605,850.5736892
"4137",988,2606,847.5109589
"4138",1507,2606,847.5109589
"4139",1508,2607,6.531677516
"4140",1508,2607,11.85888541
"4141",1545,2607,10.540771
"4142",1507,2607,1.149763486
"4143",1508,2608,567.9945031
"4144",1509,2609,15.35778452
"4145",1546,2609,0.246321523
"4146",1547,2609,8.270381186
"4147",1509,2610,281.3737894
"4148",1510,2611,65.20346442
"4149",1509,2611,7.445293287
"4150",1510,2612,1184.907101
"4151",1511,2613,555.7471047
"4152",1548,2614,4.545544313
"4153",1511,2614,3.205268988
"4154",1511,2614,0.460134253
"4155",1512,2615,696.5686996
"4156",1513,2616,6.063345045
"4157",1551,2616,1.482425617
"4158",1550,2616,3.606974531
"4159",1513,2617,595.6305372
"4160",1516,2620,54.71144785
"4161",1514,2620,690.4769251
"4162",1515,2621,424.2177402
"4163",1525,2622,2.647701892
"4164",1525,2622,4.803949125
"4165",1520,2622,69.7347203
"4166",1520,2622,26.85774569
"4167",1524,2622,67.02449463
"4168",1524,2622,3.170041278
"4169",1520,2622,54.54243359
"4170",1523,2622,8.925480237
"4171",1523,2622,6.985298704
"4172",1520,2622,33.2073816
"4173",1551,2623,13.23438691
"4174",1549,2623,11.17358161
"4175",1546,2623,15.26708818
"4176",1544,2623,12.3528213
"4177",988,2623,23.02588516
"4178",988,2625,74.85130415
"4179",1520,2626,180.4915381
"4180",1526,2627,11.31545115
"4181",1520,2627,10.75529834
"4182",1527,2627,37.20583117
"4183",1576,2629,25.87463749
"4184",1533,2633,46.18915973
"4185",1527,2635,22.26603815
"4186",1525,2635,44.35656979
"4187",1523,2638,22.17709275
"4188",1522,2638,13.88148637
"4189",1522,2639,435.6815463
"4190",1532,2643,9.962480953
"4191",1522,2643,25.75330472
"4192",1521,2643,502.6938182
"4193",993,2643,272.9707242
"4194",1577,2644,721.9575785
"4195",1578,2644,721.9575785
"4196",1574,2645,403.6846539
"4197",1575,2645,403.6846539
"4198",1572,2646,1195.172706
"4199",1569,2647,3.203756841
"4200",1570,2647,66.49179915
"4201",1575,2647,17.6892245
"4202",1573,2647,31.71600726
"4203",1574,2648,375.2030013
"4204",1575,2648,375.2030013
"4205",1575,2649,87.37999649
"4206",1578,2649,1241.445015
"4207",1572,2650,86.17268078
"4208",1577,2650,1375.193068
"4209",1578,2650,1375.193068
"4210",1575,2651,13.34649913
"4211",1577,2651,82.82710499
"4212",1578,2651,82.82710499
"4213",1574,2652,491.5233966
"4214",1575,2652,491.5233966
"4215",1576,2653,2.622637205
"4216",1569,2653,27.49650871
"4217",1571,2653,13.92065334
"4218",1571,2654,7.009369646
"4219",1529,2655,580.7150641
"4220",1562,2656,492.484708
"4221",1528,2659,421.1337966
"4222",1529,2661,48.58321903
"4223",1563,2662,221.9518056
"4224",1562,2663,0.392904269
"4225",1566,2664,200.8396146
"4226",1565,2665,121.1206415
"4227",1566,2665,121.1206415
"4228",1564,2666,87.65020945
"4229",1565,2666,87.65020945
"4230",1566,2666,87.65020945
"4231",1526,2667,868.964538
"4232",1524,2668,403.4281856
"4233",1566,2669,0.848246891
"4234",1583,2670,269.0816639
"4235",1584,2670,269.0816639
"4236",1583,2671,2.877547508
"4237",1587,2671,6.580869951
"4238",1584,2671,224.2337307
"4239",1585,2671,224.2337307
"4240",1586,2671,224.2337307
"4241",1588,2671,224.2337307
"4242",1585,2672,0.847386542
"4243",1583,2673,2.411568978
"4244",1581,2675,39.03560251
"4245",1583,2675,39.03560251
"4246",1580,2676,154.1407867
"4247",1581,2676,154.1407867
"4248",1582,2676,154.1407867
"4249",1583,2676,154.1407867
"4250",1580,2677,120.7821842
"4251",1581,2677,120.7821842
"4252",1582,2677,120.7821842
"4253",1586,2678,17.70531503
"4254",1553,2680,24.30559662
"4255",1536,2682,21.78776081
"4256",1536,2682,2.477613471
"4257",1535,2682,28.36436801
"4258",1552,2682,20.93975189
"4259",1535,2682,8.651822261
"4260",1534,2682,22.15865533
"4261",1542,2683,21.50275348
"4262",1541,2683,19.80510596
"4263",1554,2683,13.4144641
"4264",1558,2683,316.034828
"4265",1555,2683,12.87600226
"4266",1542,2684,24.29761284
"4267",1554,2684,47.78206049
"4268",1559,2684,28.35618766
"4269",1555,2684,39.8350089
"4270",1542,2685,54.10235451
"4271",1559,2685,443.4680387
"4272",1542,2686,1.71528504
"4273",1543,2686,26.31685259
"4274",1543,2686,7.195885878
"4275",1560,2687,262.9319684
"4276",1561,2688,342.5210296
"4277",1557,2689,220.0549084
"4278",1579,2690,211.9162225
"4279",1579,2691,7.649451576
"4280",1557,2691,3.696863874
"4281",1557,2692,1.938813493
"4282",1557,2692,25.73354446
"4283",1579,2693,3.118206554
"4284",1560,2694,224.8382799
"4285",1560,2695,40.43819793
"4286",1560,2696,148.6035435
"4287",1556,2697,8.492884421
"4288",1568,2697,24.93859536
"4289",1567,2697,1004.884927
"4290",1571,2697,3.349429316
"4291",1567,2698,7.757406882
"4292",1571,2698,337.4932259
"4293",1565,2699,15.02239344
"4294",1571,2700,11.15515449
"4295",1517,2703,1090.768156
"4296",1516,2703,163.1501612
"4297",1535,2704,375.5424667
"4298",1534,2705,204.201059
"4299",1536,2706,245.5554954
"4300",1535,2706,3.090811182
"4301",1562,2707,15.37522519
"4302",1564,2708,38.80041186
"4303",1565,2708,38.80041186
"4304",1779,2709,9.006654433
"4305",1535,2710,34.09935185
"4306",2144,2711,0.010923448
"4307",1540,2711,3056.640216
"4308",1541,2712,1494.755601
"4309",1540,2712,112.3243984
"4310",1538,2713,674.0331709
"4311",1539,2713,674.0331709
"4312",1538,2714,1216.824812
"4313",1539,2714,1216.824812
"4314",1537,2715,135.7100603
"4315",1537,2715,718.6051237
"4316",1538,2715,125.985603
"4317",1518,2716,3487.896295
"4318",1518,2717,16.74796195
"4319",1517,2718,1776.498435
"4320",1517,2719,24.71152946
"4321",1516,2719,500.1396103
"4322",1525,2721,234.5435354
"4323",1527,2721,234.5435354
"4324",1530,2722,26.84896255
"4325",1543,2723,138.1574772
"4326",1543,2723,91.91684022
"4327",1542,2723,2402.238738
"4328",1543,2724,835.7330879
"4329",1543,2725,2315.899298
"4330",2103,2726,0.884654278
"4331",2102,2726,1.429940845
"4332",2101,2726,5.638157693
"4333",2104,2728,315.3614775
"4334",2121,2729,829.9733705
"4335",2123,2730,318.6452582
"4336",2122,2731,579.2190134
"4337",2123,2731,579.2190134
"4338",2123,2732,286.8636066
"4339",2122,2733,239.3423517
"4340",2123,2733,239.3423517
"4341",2123,2734,8.789845376
"4342",2123,2734,22.95298482
"4343",2128,2735,32.52267027
"4344",2100,2736,6.240210319
"4345",2090,2737,76.22989548
"4346",2091,2737,7.338614678
"4347",2131,2739,52.26238757
"4348",2132,2739,11.2389859
"4349",2130,2740,597.9400425
"4350",2127,2741,0.063600971
"4351",2120,2741,1698.893879
"4352",2129,2741,40.46389902
"4353",2122,2743,557.0272728
"4354",2129,2744,869.046932
"4355",2129,2745,18.32357288
"4356",2114,2747,619.5101105
"4357",2114,2748,18.82499049
"4358",2130,2750,0.088721329
"4359",2138,2752,0.049391945
"4360",1543,2753,30.6806159
"4361",2133,2754,12.07855931
"4362",2139,2754,458.0521485
"4363",2130,2755,0.139974283
"4364",2133,2755,119.691958
"4365",2140,2757,1360.317018
"4366",2135,2758,1391.376947
"4367",2136,2758,1391.376947
"4368",2140,2758,1.237400974
"4369",2136,2759,0.301162625
"4370",2136,2760,5.743889992
"4371",2137,2760,396.0473848
"4372",2134,2761,404.0888805
"4373",2134,2762,10.57266188
"4374",2139,2762,7.613964651
"4375",2137,2762,26.52595346
"4376",2138,2763,406.2425863
"4377",2132,2764,405.4207968
"4378",2139,2765,47.16421723
"4379",2141,2765,549.1284991
"4380",2126,2766,308.0032591
"4381",2126,2767,0.731055121
"4382",2127,2767,12.28969573
"4383",2127,2768,406.5900858
"4384",2118,2769,180.6140362
"4385",2114,2770,64.68091753
"4386",2119,2771,695.0792071
"4387",2122,2771,18.36812419
"4388",2114,2772,16.86294332
"4389",2116,2772,1191.354294
"4390",2117,2772,1191.354294
"4391",2118,2772,1191.354294
"4392",2116,2773,6.932758764
"4393",2119,2773,60.42812987
"4394",2115,2774,752.9951185
"4395",2114,2775,849.5687581
"4396",2114,2776,33.86407234
"4397",2117,2777,233.3442715
"4398",2122,2780,16.34090822
"4399",2123,2780,16.34090822
"4400",2107,2783,506.0178824
"4401",2106,2785,560.4938829
"4402",2091,2788,378.3758478
"4403",2089,2789,365.585884
"4404",2090,2789,365.585884
"4405",2199,2790,779.756824
"4406",2194,2791,19.39662798
"4407",2196,2791,1893.327358
"4408",2187,2792,640.7330854
"4409",2176,2793,615.7874794
"4410",2177,2794,1281.82617
"4411",2179,2795,20.32632935
"4412",2177,2795,25.40146492
"4413",2179,2796,411.3240659
"4414",2178,2797,714.3281631
"4415",2181,2798,576.3646515
"4416",2180,2799,397.8352038
"4417",2185,2799,6.528284962
"4418",2182,2800,7.753702906
"4419",2180,2800,4.863594711
"4420",2182,2800,23.37959782
"4421",2182,2801,346.0478787
"4422",2177,2802,4.765522769
"4423",2177,2802,5.167051518
"4424",2182,2802,4.523362557
"4425",2221,2803,0.089343347
"4426",2087,2803,242.9728726
"4427",2174,2804,896.4034852
"4428",2171,2806,1.641397741
"4429",2173,2806,8.140934833
"4430",2172,2806,244.7058978
"4431",2173,2807,1.482504684
"4432",2172,2808,7.888067904
"4433",2172,2808,0.129864651
"4434",2173,2808,826.1951366
"4435",2171,2808,992.8454876
"4436",2175,2808,88.80317364
"4437",2169,2809,288.3742282
"4438",2175,2810,1449.048138
"4439",2175,2811,11.59222118
"4440",2184,2814,0.527033098
"4441",2188,2814,5.494261002
"4442",2185,2814,2749.223221
"4443",2191,2814,3.701964469
"4444",2189,2814,36.08173148
"4445",2185,2815,15.87286943
"4446",2183,2815,1460.615566
"4447",2184,2815,1460.615566
"4448",2191,2815,16.13177277
"4449",2188,2816,310.7623122
"4450",2187,2816,30.73359212
"4451",2189,2816,8.224202981
"4452",2189,2817,537.4062802
"4453",2187,2817,111.861224
"4454",2187,2818,68.20269153
"4455",2184,2819,2.494318383
"4456",2185,2819,46.22628322
"4457",2191,2819,528.25918
"4458",2183,2820,109.6703614
"4459",2184,2820,109.6703614
"4460",2191,2821,4.890703146
"4461",2144,2822,1432.615705
"4462",1540,2822,56.77258982
"4463",1541,2822,34.70430612
"4464",2111,2823,37.79516758
"4465",2105,2823,28.91026088
"4466",2156,2824,17.06976832
"4467",2156,2824,0.194496285
"4468",2155,2825,152.4042143
"4469",2143,2826,226.1850916
"4470",2150,2827,2971.878162
"4471",2156,2828,2.360552113
"4472",2155,2828,7.790980732
"4473",2143,2828,39.40574549
"4474",2154,2829,171.0150062
"4475",2153,2830,153.9527091
"4476",2154,2831,7.977976837
"4477",2150,2832,5.430776743
"4478",2153,2832,14.36388711
"4479",2149,2832,328.268201
"4480",2150,2833,18.87434687
"4481",2148,2833,68.27880992
"4482",2203,2834,2115.463103
"4483",2145,2835,120.6504254
"4484",2146,2836,516.905277
"4485",2148,2837,15.83357402
"4486",2147,2838,289.5347405
"4487",2146,2839,4.669550991
"4488",2203,2839,2.371782579
"4489",2144,2839,0.462019692
"4490",2105,2840,711.9884797
"4491",2113,2841,6.720496416
"4492",2105,2841,6.77575527
"4493",2113,2842,129.4916253
"4494",2108,2843,501.7812787
"4495",2109,2844,367.6697817
"4496",2112,2845,108.7776243
"4497",2111,2846,1159.74754
"4498",2098,2847,3.902330556
"4499",2097,2848,1377.184622
"4500",2098,2848,1377.184622
"4501",2097,2849,428.6473904
"4502",2093,2850,492.926563
"4503",2096,2851,914.8713566
"4504",2095,2854,10.31521266
"4505",2095,2855,219.6866624
"4506",2090,2856,1.368993479
"4507",2095,2856,13.18906957
"4508",2094,2857,375.1137761
"4509",2090,2858,71.99495011
"4510",2092,2859,222.3745364
"4511",2099,2860,24.30301314
"4512",2096,2861,11.33198358
"4513",2098,2861,192.460768
"4514",2098,2862,3.84322228
"4515",2110,2862,314.4993924
"4516",2111,2862,0.957184576
"4517",2110,2863,5.861902607
"4518",2167,2863,10.40431956
"4519",2166,2863,26.7218091
"4520",2161,2863,1.389894242
"4521",2160,2863,155.3163595
"4522",2088,2866,3.142299871
"4523",2088,2866,0.606396165
"4524",2088,2867,224.3722326
"4525",2168,2868,9.902885503
"4526",2170,2868,350.2759704
"4527",2167,2869,276.8009428
"4528",2170,2870,264.8489273
"4529",2167,2870,1.808447179
"4530",2168,2871,28.839957
"4531",2166,2871,40.16129085
"4532",2168,2872,341.6381507
"4533",2168,2873,33.45446696
"4534",2165,2873,18.02981462
"4535",2166,2874,835.1060792
"4536",2162,2874,1.046276708
"4537",2165,2875,421.2908502
"4538",2166,2876,0.279757326
"4539",2161,2876,525.8494173
"4540",2162,2877,215.0470526
"4541",2161,2878,14.65039246
"4542",2160,2878,482.97562
"4543",2163,2880,167.4951827
"4544",2164,2881,238.8356001
"4545",2158,2882,366.6952307
"4546",2159,2883,529.2215233
"4547",2157,2884,356.4687348
"4548",2156,2884,8.988934721
"4549",2186,2885,1340.472836
"4550",2193,2887,0.156550782
"4551",2192,2887,829.4858749
"4552",2197,2888,24.61920067
"4553",2193,2888,2251.884704
"4554",2190,2889,951.8132813
"4555",2195,2890,1131.883373
"4556",2194,2891,640.5673954
"4557",2190,2892,77.7183819
"4558",2194,2892,20.29910894
"4559",2197,2892,620.0629606
"4560",2198,2893,1495.686372
"4561",2200,2894,705.7529638
"4562",2200,2895,586.7128541
"4563",2198,2897,107.3139278
"4564",2200,2897,1.100858741
"4565",2202,2898,1113.408259
"4566",2204,2899,36.97178191
"4567",2201,2900,629.1843711
"4568",2202,2900,629.1843711
"4569",2202,2901,134.9882904
"4570",1538,2901,69.11064934
"4571",2204,2901,1225.459687
"4572",1537,2901,118.7302417
"4573",2151,2904,30.74505939
"4574",2156,2906,817.60749
"4575",2201,2907,1.810960933
"4576",2202,2907,1.810960933
"4577",2826,2913,4107.465171
"4578",2819,2914,452.6212278
"4579",2826,2915,62.4552245
"4580",2830,2916,29.40968224
"4581",2826,2916,1.132369895
"4582",2826,2916,74.73801213
"4583",2825,2917,8.013476058
"4584",2825,2917,0.963413086
"4585",2824,2917,2.357972471
"4586",2823,2917,6.449619732
"4587",2823,2917,2.286707228
"4588",2822,2917,4.687888051
"4589",2825,2917,25.97260159
"4590",2825,2917,0.061935426
"4591",2824,2917,36.53367571
"4592",2823,2917,25.18016466
"4593",2822,2917,42.44091154
"4594",2821,2917,155.0337821
"4595",2827,2918,73.33542823
"4596",2828,2918,193.6356005
"4597",2829,2918,71.38131883
"4598",2815,2919,1.114383147
"4599",2817,2919,58.46152935
"4600",2816,2919,44.6277549
"4601",2815,2919,51.26429131
"4602",2814,2919,60.53178534
"4603",2816,2919,2.601219253
"4604",2817,2919,6.713644596
"4605",2815,2919,4.755924219
"4606",2814,2919,7.014192925
"4607",2813,2920,40.11168591
"4608",2813,2920,0.535198504
"4609",2812,2920,26.72906695
"4610",2812,2920,0.589342048
"4611",2811,2920,8.143247354
"4612",2811,2920,12.1386738
"4613",2811,2920,0.051671879
"4614",2811,2920,1.457929903
"4615",2810,2920,2.578218615
"4616",2822,2921,531.0342875
"4617",2823,2922,524.761386
"4618",2824,2923,529.1008896
"4619",2825,2924,532.6002503
"4620",2829,2925,476.6056437
"4621",2829,2926,476.6056437
"4622",2828,2927,597.8456394
"4623",2828,2928,597.8456394
"4624",2827,2929,486.0345912
"4625",2827,2930,486.0345912
"4626",2817,2931,472.4747262
"4627",2817,2932,472.4747262
"4628",2816,2933,482.8807437
"4629",2816,2934,482.8807437
"4630",2815,2935,480.0235192
"4631",2815,2936,480.0235192
"4632",2814,2937,519.8945396
"4633",2814,2938,519.8945396
"4634",2813,2939,361.608248
"4635",2812,2940,395.74755
"4636",2811,2941,422.6971747
"4637",2810,2942,376.4020875
"4638",2818,2943,0.956749565
"4639",2818,2943,60.61455361
"4640",2826,2943,1.872553608
"4641",2826,2943,6.01505839
"4642",2819,2943,6.298613872
"4643",2819,2943,12.44457896
"4644",2826,2943,1.932314461
"4645",2819,2943,2.451701949
"4646",2819,2943,16.73912228
"4647",2819,2943,6.584052329
"4648",2819,2943,0.72423842
"4649",2826,2943,0.462391864
"4650",2818,2944,285.4429243
"4651",2820,2949,115.6848237
"4652",2820,2951,15.25302221
"4653",2821,2953,1170.668629
"4654",2847,2962,73.25467912
"4655",2834,2962,508.0624431
"4656",10,2963,44.12996181
"4657",11,2963,33.36772236
"4658",9,2964,53.5008384
"4659",8,2967,67.21084215
"4660",192,2975,8.186635752
"4661",191,2975,4444.902655
"4662",190,2976,5115.437635
"4663",189,2977,1985.577828
"4664",191,2978,2.265798429
"4665",192,2978,6031.179011
"4666",193,2979,7695.433552
"4667",188,2980,48.51637206
"4668",187,2980,35.57491397
"4669",193,2981,11.22511517
"4670",195,2981,4088.527416
"4671",194,2983,7013.916745
"4672",196,2984,1650.613129
"4673",197,2985,883.9751472
"4674",201,2986,2581.453482
"4675",198,2987,3195.207214
"4676",199,2988,3355.465917
"4677",200,2989,2728.668226
"4678",186,2990,42.39056358
"4679",185,2991,1882.364481
"4680",614,2994,2295.123965
"4681",578,2995,3117.269238
"4682",605,2996,3005.681683
"4683",606,2996,65.68283759
"4684",607,2997,3651.817839
"4685",606,2998,4385.061612
"4686",596,3000,1751.010025
"4687",608,3001,2089.745302
"4688",620,3002,1121.427225
"4689",608,3003,165.2790258
"4690",620,3004,514.1719521
"4691",614,3005,79.35636815
"4692",613,3005,20.48663462
"4693",580,3005,2594.276448
"4694",613,3006,53.88902017
"4695",612,3006,1.412176433
"4696",580,3006,39.97100479
"4697",579,3006,1665.981616
"4698",613,3007,3103.858044
"4699",612,3008,7100.536862
"4700",612,3009,86.35955387
"4701",611,3009,4432.127504
"4702",611,3010,51.21991498
"4703",608,3010,3.798195286
"4704",610,3010,1228.459179
"4705",611,3011,20.40929522
"4706",610,3011,22.48273755
"4707",609,3011,759.9833067
"4708",609,3012,19.08873222
"4709",610,3012,32.96432907
"4710",581,3013,2704.795581
"4711",583,3014,0.455269528
"4712",582,3014,2048.514805
"4713",583,3015,4134.523945
"4714",585,3016,33.73895871
"4715",586,3017,25.84573589
"4716",584,3018,3852.690175
"4717",595,3019,2888.906976
"4718",594,3019,3383.032425
"4719",593,3020,3320.526973
"4720",598,3021,1834.353376
"4721",599,3022,3145.373334
"4722",600,3023,1805.901551
"4723",597,3024,2139.677027
"4724",601,3025,1304.46554
"4725",599,3026,2.407359357
"4726",601,3026,3.263050091
"4727",602,3027,2001.999634
"4728",603,3028,976.5082863
"4729",604,3029,23.00226899
"4730",591,3030,62.75704971
"4731",592,3031,1303.921125
"4732",590,3032,79.55961899
"4733",589,3033,35.9673372
"4734",587,3034,31.67313628
"4735",588,3035,29.86509359
"4736",619,3036,4240.01361
"4737",618,3037,3182.689895
"4738",615,3038,2912.771788
"4739",616,3038,83.06024023
"4740",616,3039,3291.776596
"4741",581,3039,18.24478303
"4742",617,3040,3594.288254
